Country Name,Country Code,Indicator Name,Indicator Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Seychelles,SYC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.341176115,0.268294579,0.251134815,0.256439315,0.271567764,0.256147119,0.242349779,0.24101836,0.243626668,0.454531699,0.50910425,0.455414884,0.486918839,0.700749714,0.584926546,0.587032664,0.44033398,0.483789702,0.548320879,0.472497113,0.369472931,0.408496805,0.364795882,0.400536823,0.387396161,0.384801701,0.372660723,0.316161936,0.318994566,0.380179249,0.384644118,0.358530562,0.360755942,0.360755942
Syrian Arab Republic,SYR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.457469351,0.402329372,0.389485161,0.383108881,0.372955448,0.364864812,0.3458679,0.34392159,0.350340406,0.353332276,0.350520394,0.335825904,0.314308122,0.307119623,0.354033463,0.352838749,0.352625174,0.346115365,0.305864522,0.292084335,0.26574797,0.283676518,0.260286348,0.251064945,0.24866016,0.25577736,0.280167278,0.295246957,0.275624473,0.262137469,0.255364106,0.252762947,0.258906651,0.258906651
Turks and Caicos Islands,TCA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,,,,,,,,,,,,,,,,,0.091169024,0.094327514,0.130433382,0.144787179,0.105496108,0.112465343,0.128762352,0.134177965,0.12689169,0.130306767,0.13393828,0.072696311,0.082036465,0.100626998,0.085918634,0.075618948,0.070092414,0.070092414
Chad,TCD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.025777547,0.020556063,0.012640102,0.012864016,0.013089519,0.013354388,0.013125957,0.012465408,0.012845886,0.018954624,0.016947552,0.016939041,0.022271894,0.01918697,0.017282872,0.018052243,0.019630537,0.016307419,0.016953772,0.015553124,0.0196752,0.031944924,0.033775237,0.035071052,0.038734855,0.041871424,0.05544829,0.05484071,0.054411034,0.049454915,0.050450161,0.051150772,0.050389955,0.050389955
East Asia & Pacific (IDA & IBRD countries),TEA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.691489945,0.657655751,0.645352136,0.620496258,0.626781836,0.580128838,0.564207776,0.568381135,0.531662216,0.523716672,0.516193918,0.514694251,0.540303277,0.565517992,0.579275128,0.576902007,0.559878815,0.532425919,0.528046265,0.52670745,0.530157451,0.508777378,0.496176915,0.472196182,0.440350396,0.416061311,0.39976794,0.39579654,0.385381354,0.385444015,0.376025674,0.361331811,0.363354643,0.363354643
Europe & Central Asia (IDA & IBRD countries),TEC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.600299504,0.616811849,0.603800348,0.608598056,0.606379358,0.591948335,0.55069222,0.552732795,0.537350714,0.506041387,0.48658914,0.465682833,0.457682616,0.424331126,0.400113878,0.384080978,0.361375877,0.346666417,0.340271429,0.343345656,0.34099202,0.32674182,0.310483963,0.296034767,0.290468348,0.28840764,0.285050644,0.282652962,0.27635645,0.273046198,0.272772757,0.270352164,0.260278405,0.260278405
Togo,TGO,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.081008455,0.064374408,0.058447902,0.092482628,0.084572684,0.119063342,0.078270865,0.098698318,0.124624379,0.116051933,0.103619476,0.106235226,0.119345082,0.115525821,0.115338746,0.104681741,0.105596948,0.132444458,0.214273104,0.188547374,0.163500729,0.146862915,0.119270629,0.10295114,0.08698286,0.113159561,0.094565157,0.098823797,0.093440572,0.102621533,0.107511018,0.104552877,0.096800351,0.096800351
Thailand,THA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.201093592,0.203981815,0.213916541,0.220986727,0.231467497,0.246343157,0.258170285,0.249108048,0.248936465,0.238724614,0.242223012,0.242536056,0.235373898,0.2413089,0.240102034,0.232358996,0.225100611,0.222312939,0.217342232,0.214652599,0.213181112,0.213352309,0.216575626,0.211649313,0.210802415,0.201084256,0.193672042,0.184245511,0.186905138,0.19194659,0.184227679,0.185218272,0.180430283,0.180430283
Tajikistan,TJK,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.55573109,0.575810161,0.466761436,0.367047377,0.35566961,0.378593424,0.410389608,0.420936924,0.378207794,0.324528907,0.291602664,0.264484772,0.24354112,0.262799388,0.234467189,0.239633922,0.25801372,0.223796274,0.173306536,0.16384961,0.153121533,0.16183898,0.154638139,0.192284219,0.193672349,0.203364278,0.230362197,0.253314208,0.259895073,0.258477975,0.236069861,0.214047644,0.200320451,0.200320451
Turkmenistan,TKM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,1.362289964,1.169859411,1.09395063,1.673515273,1.826896405,1.557029849,1.76947976,1.710052523,1.735851926,1.679080641,1.64795024,1.763361427,1.902409803,1.931146622,1.760874016,1.648565907,1.641822103,1.458509383,1.212453015,1.253049482,1.171939568,1.089264832,0.944690199,0.829063923,0.807418566,0.761010863,0.714556565,0.664294028,0.631832826,0.607772613,0.560178367,0.538216749,0.501517655,0.501517655
Latin America & the Caribbean (IDA & IBRD countries),TLA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.161304996,0.160761656,0.159182569,0.159561783,0.16135775,0.165018127,0.165893008,0.168715861,0.166912435,0.165980538,0.16519192,0.164695704,0.165036119,0.164189432,0.1627167,0.159561357,0.157686918,0.155678475,0.153871017,0.154902282,0.154442527,0.156411765,0.155322417,0.153930006,0.153391846,0.151823531,0.14863467,0.142569574,0.143222655,0.140009263,0.142675094,0.137115268,0.136520607,0.136520607
Timor-Leste,TLS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.000996938,0.000952677,0.000864461,0.000849454,0.000796254,0.000737394,0.000709033,0.023369138,0.091632185,0.080940243,0.037905954,0.034587436,0.088113852,0.171534865,0.112893852,0.114810113,0.095691712,0.085217738,0.083939053,0.07613729,0.079677355,0.128853223,0.150751374,0.141539172,0.129054808,0.119084535,0.128117618,0.126628382,0.098730003,0.074279858,0.072256325,0.097259753,0.11725552,0.11725552
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.290877331,0.302851949,0.313799988,0.328007952,0.330413327,0.318309881,0.322699109,0.300564701,0.299592538,0.292883415,0.297843161,0.294129647,0.29451094,0.29245373,0.297782607,0.297341698,0.294254254,0.292609211,0.29261759,0.28485907,0.28317058,0.29076323,0.291190697,0.290806443,0.286719027,0.279008303,0.284272602,0.276644797,0.277605037,0.277647115,0.280781303,0.27187026,0.265169493,0.265169493
Tonga,TON,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.199731859,0.209495114,0.204773493,0.271692471,0.211022699,0.240143491,0.260710715,0.266614373,0.260439862,0.169524142,0.158605324,0.167540744,0.198446423,0.18033219,0.196788469,0.220893929,0.194315864,0.200719808,0.223715262,0.214082709,0.190776121,0.186044336,0.187354211,0.202775117,0.204954121,0.204399662,0.244528766,0.216073079,0.260159627,0.259928885,0.27152154,0.293390479,0.297264375,0.297264375
South Asia (IDA & IBRD),TSA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.291748376,0.287590268,0.28684118,0.287025682,0.287475475,0.281471127,0.284557655,0.275516146,0.272077687,0.270981575,0.264440654,0.264408768,0.253858467,0.254148591,0.24641824,0.243356896,0.246161197,0.253091483,0.257173684,0.25266832,0.254684942,0.263500863,0.255019246,0.256224136,0.240664433,0.228432013,0.226221365,0.224502187,0.213399704,0.205446999,0.206739153,0.206973051,0.204879863,0.204879863
Sub-Saharan Africa (IDA & IBRD countries),TSS,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.274179333,0.276971864,0.278624321,0.278651259,0.285709137,0.289411974,0.285805107,0.27985127,0.268140595,0.266861296,0.265251042,0.251813579,0.25625034,0.253753817,0.244802183,0.231371966,0.223704554,0.224497256,0.207902899,0.205419475,0.197653004,0.19582621,0.196642958,0.194851217,0.185781258,0.186048499,0.183178353,0.182095993,0.180777175,0.167433037,0.168617372,0.159387841,0.152717775,0.152717775
Trinidad and Tobago,TTO,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.842735583,0.78602767,0.771645683,0.823647676,0.765822249,0.769409397,0.714499746,0.798927264,0.760100625,0.737303108,0.803880309,0.80528568,0.812862596,0.79931218,0.91473942,0.889566051,0.868334223,0.820803461,0.834114609,0.884665361,0.89232748,0.771345804,0.731458728,0.702460243,0.698162733,0.691836848,0.701659667,0.710326263,0.719961876,0.709020848,0.688786979,0.663929488,0.638009408,0.638009408
Tunisia,TUN,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.261456535,0.25782326,0.261671218,0.25526525,0.254754608,0.245250846,0.239673968,0.238784074,0.236698622,0.23688499,0.237741201,0.232134981,0.219548838,0.218641512,0.217127237,0.213267678,0.205998222,0.201139763,0.194722223,0.20673646,0.199889946,0.206248637,0.201208233,0.208890022,0.210425421,0.20227667,0.20073088,0.194894756,0.192208237,0.200583099,0.206847564,0.197848875,0.20452184,0.20452184
Turkiye,TUR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.225082852,0.223348851,0.214730377,0.224001209,0.226367179,0.229897049,0.224603349,0.220998145,0.226865051,0.2354737,0.227474069,0.224699911,0.224492617,0.209969143,0.200981102,0.209236783,0.218331582,0.216003726,0.228340618,0.218129602,0.209095413,0.206374322,0.184545881,0.18719131,0.182637578,0.188021099,0.193653866,0.186138294,0.178051739,0.17867049,0.174687133,0.155858284,0.149841728,0.149841728
Tuvalu,TUV,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,TZA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.047524427,0.043767,0.045396518,0.044279772,0.059053474,0.067403404,0.060822921,0.05101565,0.045475286,0.050809831,0.050595511,0.053746765,0.053293738,0.068226188,0.071986214,0.072284755,0.064001097,0.06091648,0.056004026,0.063552511,0.071524645,0.081659144,0.083624758,0.076075129,0.084050893,0.084209386,0.079215391,0.079041679,0.085021007,0.08235008,0.090680448,0.085307778,0.08286849,0.08286849
Uganda,UGA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.042151528,0.041487212,0.0385925,0.032714116,0.037993991,0.038032464,0.038024778,0.042351925,0.040336746,0.039567542,0.038259585,0.04010397,0.039796533,0.039005203,0.044975041,0.047118456,0.052413112,0.052084428,0.053823835,0.050280184,0.051449245,0.050301033,0.049236079,0.051538493,0.056827026,0.058229982,0.058711327,0.060771435,0.058717444,0.057059388,0.061463232,0.0560103,0.053145989,0.053145989
Ukraine,UKR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.683428162,0.663651399,0.675216117,0.724813521,0.815299942,0.77587304,0.7691031,0.748071026,0.749066036,0.700966259,0.642555015,0.610975111,0.608100598,0.510342151,0.479337876,0.444646556,0.423615647,0.396584151,0.387388108,0.402468338,0.404623649,0.39382304,0.381965795,0.36287436,0.337627988,0.331264698,0.292786611,0.300553516,0.277219029,0.275298832,0.25996322,0.260128964,0.24267763,0.24267763
Upper middle income,UMC,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.46701075,0.456539476,0.448626265,0.442190857,0.452644147,0.428579044,0.418669267,0.415091813,0.399359816,0.396164568,0.395302281,0.397510155,0.416351949,0.426086837,0.434345552,0.434662526,0.427157581,0.415751734,0.418437171,0.418314258,0.420985611,0.412197737,0.405951214,0.391660721,0.371253746,0.356764392,0.346964435,0.343982547,0.338187257,0.339279701,0.332170222,0.320088457,0.320099603,0.320099603
Uruguay,URY,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.09864977,0.100442928,0.092508851,0.081005142,0.089986125,0.099910428,0.093410813,0.093028876,0.110216594,0.090886109,0.085112773,0.084703767,0.083738671,0.099882271,0.089916325,0.100686934,0.089014165,0.107549328,0.102075807,0.078016637,0.089465508,0.098505005,0.08119559,0.069073173,0.070578471,0.068748896,0.063371508,0.067840866,0.070013269,0.073008108,0.085365639,0.083388166,0.083789735,0.083789735
United States,USA,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.446344773,0.437966022,0.436307983,0.42613239,0.419254532,0.415893803,0.418221014,0.403462924,0.386163484,0.381779507,0.374905929,0.359173294,0.353440458,0.345460738,0.334293376,0.319818276,0.318016188,0.307734106,0.292765552,0.298513642,0.282532468,0.264766726,0.266257138,0.260649729,0.24783976,0.238478694,0.229544632,0.230048869,0.217631154,0.200009706,0.200800197,0.197174361,0.18745315,0.18745315
Uzbekistan,UZB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,1.492772901,1.540381433,1.576908818,1.586888754,1.478990223,1.50237902,1.429331486,1.570580922,1.515898069,1.545620248,1.498264513,1.486674048,1.342783806,1.280356221,1.136432787,1.130736087,1.003583024,0.962841491,0.807857007,0.829098626,0.786707608,0.651106831,0.597638778,0.522315676,0.463229566,0.463664722,0.46089907,0.450767907,0.433825068,0.419747985,0.422181832,0.413823163,0.386494479,0.386494479
St. Vincent and the Grenadines,VCT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.033040275,0.037627432,0.02925899,0.054607537,0.055388029,0.048739864,0.056851731,0.060962245,0.060159284,0.036640905,0.041811248,0.04552539,0.046059152,0.047419911,0.047567765,0.049111976,0.050862372,0.052868369,0.08169655,0.066814407,0.047569258,0.059855539,0.055000437,0.060871596,0.061090137,0.062428651,0.066411308,0.060056419,0.059481669,0.050369086,0.054618023,0.053144835,0.053220565,0.053220565
Virgin Islands (U.S.),VIR,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,,,,,,,,,,,,3.39445897758683e-05,3.40795724476434e-05,3.29953793626829e-05,3.18841192784101e-05,3.08044262494968e-05,2.96166237095017e-05,2.92600533970962e-05,3.13259325038169e-05,3.11402174708052e-05,3.39233744072584e-05,3.98220095756518e-05,4.24927445602401e-05,4.32604136968226e-05,4.34450899559339e-05,4.27605559755358e-05,4.30773008346138e-05,4.22830945611115e-05,4.10881143464144e-05,4.17625537714389e-05,4.02850561986245e-05,4.08203051278115e-05,4.08203051278115e-05,4.08203051278115e-05
Viet Nam,VNM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.120936216,0.116561701,0.126287837,0.136412107,0.143237832,0.147514734,0.157316115,0.166278231,0.162572183,0.168427386,0.174188812,0.192828528,0.19164243,0.21099093,0.214581892,0.205784321,0.212857575,0.221677958,0.235463266,0.246334368,0.231444595,0.218597208,0.216285458,0.22287765,0.233804629,0.245075225,0.235244246,0.269691431,0.299953188,0.302883134,0.286147761,0.251115182,0.274355092,0.274355092
Vanuatu,VUT,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.201604616,0.11009441,0.110924886,0.104499063,0.093818909,0.092772264,0.091023832,0.092696462,0.092384854,0.136528143,0.164441547,0.170652268,0.188525066,0.141187759,0.136839086,0.113703966,0.180171502,0.167617525,0.182410247,0.193384589,0.217535901,0.177108958,0.180230858,0.203982271,0.178181484,0.179450619,0.196729893,0.249980287,0.240864616,0.257524637,0.274304778,0.275350508,0.287540915,0.287540915
World,WLD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.367198898,0.360654597,0.357092575,0.351045947,0.350150589,0.344086807,0.336930798,0.330650024,0.321098211,0.315699948,0.312208657,0.308218681,0.311617399,0.30979042,0.307417877,0.302005998,0.298117762,0.291721998,0.290420285,0.293611547,0.291685624,0.287023422,0.283632691,0.275600206,0.26549429,0.257801995,0.252190405,0.249640687,0.243300539,0.240254022,0.238029628,0.229804929,0.226279967,0.226279967
Samoa,WSM,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.194502479,0.1904836,0.208537438,0.219820856,0.187105209,0.176538598,0.180618874,0.181964094,0.177947737,0.223550384,0.224961361,0.219933748,0.212913989,0.203066414,0.196934006,0.193619567,0.209775311,0.207676355,0.21231463,0.212071561,0.207781708,0.216159533,0.224465101,0.22915444,0.253248542,0.252647099,0.254209332,0.253715673,0.272858126,0.286228462,0.323013773,0.360034169,0.340958286,0.340958286
South Africa,ZAF,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.70122893,0.70136305,0.697793136,0.691335496,0.706678944,0.70081465,0.713225391,0.721878445,0.672418308,0.657670784,0.659014566,0.659295412,0.679796403,0.703326574,0.684576109,0.65467521,0.648669534,0.666801393,0.634227336,0.625483298,0.580555815,0.587693654,0.588191365,0.593858221,0.557054198,0.553911631,0.558647771,0.55463681,0.558907883,0.521206978,0.508174124,0.476387824,0.459177271,0.459177271
Zambia,ZMB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.166109476,0.169121606,0.143597081,0.131838532,0.126520537,0.100219039,0.121651264,0.114487561,0.090003102,0.087665414,0.08388848,0.084380381,0.08546594,0.082084266,0.082202468,0.074186133,0.062857869,0.062350994,0.064053106,0.064037311,0.068258827,0.083953149,0.084094261,0.08790066,0.090694723,0.095348421,0.112324254,0.1229037,0.105674766,0.115671362,0.11306772,0.108054201,0.105859571,0.105859571
Zimbabwe,ZWE,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,0.446052027,0.491538585,0.447687546,0.38377831,0.376631643,0.329761193,0.301520325,0.297298947,0.337431167,0.30147825,0.295747866,0.296277054,0.292339498,0.294218183,0.346732223,0.334187979,0.341712957,0.325582159,0.277538613,0.293961122,0.405270116,0.279293223,0.273327086,0.264499278,0.261767616,0.230665525,0.206927998,0.228415837,0.221980362,0.195591133,0.211153843,0.205302031,0.208787057,0.208787057
